piRNA Div_Group
440 1.56088706103964 Medium-high
441 1.56088706103964 High
442 1.5522402512653 High
443 1.54931929612477 Medium-high
444 1.54341778003328 Medium-low
445 1.54341778003328 High
446 1.54043667416291 Medium-low
447 1.53743496372036 Medium-low
448 1.53743496372036 Medium-high
449 1.53743496372036 Medium-high
450 1.53136857584983 Medium-low
451 1.52521624855179 Medium-high
452 1.52210708990474 Medium-low
453 1.51897551187358 Medium-low
454 1.50944296881234 Medium-high
455 1.50621838399005 Medium-low
456 1.50621838399005 Medium-low
457 1.50296967779944 Medium-low
458 1.49969648664118 Medium-high
459 1.48972624158108 High
460 1.48294993602512 Medium-low
461 1.48294993602512 Medium-high
462 1.47952171728002 High
463 1.47258301119399 Medium-high
464 1.46907163814153 High
465 1.46907163814153 Low
466 1.46907163814153 Low
467 1.46553164324034 Medium-high
468 1.45836389443219 High
469 1.45473516416772 High
470 1.4510758585413 Medium-high
471 1.4510758585413 Medium-low
472 1.4510758585413 Medium-high
473 1.44738545792083 Medium-high
474 1.4436634293138 Medium-high
475 1.4436634293138 High
476 1.43612228657574 High
477 1.43612228657574 High
478 1.43612228657574 High
479 1.43230203539791 Medium-high
480 1.43230203539791 Medium-high
481 1.42844788111089 Medium-high
482 1.42455921657108 Medium-low
483 1.42063541817816 High
484 1.41667584527488 Medium-low
485 1.41667584527488 High
486 1.40457580368732 Medium-high
487 1.40046636243536 High
488 1.40046636243536 Medium-high
489 1.39631766450494 Medium-low
490 1.39631766450494 Medium-low
491 1.39212895263369 Low
492 1.39212895263369 Medium-low
493 1.38789944743431 Medium-low
494 1.38789944743431 Medium-low
495 1.38789944743431 High
496 1.37931482361133 High
497 1.37931482361133 High
498 1.37495802753596 Medium-high
499 1.37055708126138 Medium-high
500 1.37055708126138 Medium-low
501 1.36611108081487 Medium-high
502 1.36611108081487 Medium-high
503 1.36611108081487 High
505 1.35708016008948 Low
506 1.35708016008948 Medium-low
507 1.35708016008948 High
508 1.35249328685945 High
509 1.35249328685945 Low
510 1.34317159597901 Medium-low
511 1.34317159597901 High
512 1.34317159597901 Medium-high
513 1.33843463056969 Low
514 1.33364542752555 Medium-high
515 1.33364542752555 Medium-low
516 1.32880282187013 Medium-low
517 1.32880282187013 Medium-high
518 1.32880282187013 Medium-high
519 1.32390560921607 Medium-high
520 1.32390560921607 Medium-low
521 1.32390560921607 Medium-high
522 1.32390560921607 Medium-low
523 1.31895254396711 High
524 1.3037451178343 Low
526 1.3037451178343 Medium-low
527 1.29855529311947 Medium-high
528 1.29330269908147 Medium-high
529 1.29330269908147 Medium-high
530 1.28260299804871 High
531 1.28260299804871 High
532 1.27715264281372 High
533 1.27715264281372 High
534 1.27163301585454 Medium-low
535 1.27163301585454 Medium-low
536 1.27163301585454 High
537 1.27163301585454 High
538 1.27163301585454 Medium-high
539 1.27163301585454 Medium-high
540 1.26604233365007 Medium-low
541 1.26604233365007 Medium-high
542 1.26604233365007 High
543 1.26604233365007 High
544 1.26037874290012 Medium-high
545 1.26037874290012 Medium-high
546 1.25464031683726 Medium-high
547 1.25464031683726 Medium-high
548 1.25464031683726 Medium-high
549 1.24882505129157 Medium-high
550 1.24882505129157 Medium-low
551 1.24882505129157 High
552 1.24882505129157 High
553 1.24293086048845 Medium-high
554 1.24293086048845 High
555 1.24293086048845 Medium-high
556 1.24293086048845 Medium-low
557 1.24293086048845 Medium-high
558 1.23695557255726 Low
560 1.23695557255726 High
561 1.23695557255726 Medium-high
562 1.23695557255726 Medium-low
563 1.23089692472668 Medium-high
564 1.22475255818013 Medium-high
565 1.22475255818013 High
566 1.22475255818013 Medium-high
567 1.22475255818013 Medium-low
568 1.22475255818013 Medium-high
