piRNA Div_Group
488 0.0792837276141921 Medium-high
489 0.0792837276141921 Medium-high
490 0.0792837276141921 High
491 0.0792837276141921 Low
492 0.0792837276141921 Medium-high
493 0.0792837276141921 High
494 0.0792837276141921 Medium-high
495 0.0792837276141921 High
496 0 Medium-high
497 0 High
498 0 Medium-high
499 0 High
500 0 High
501 0 Medium-low
502 0 High
503 0 High
504 0 High
505 0 High
506 0 High
507 0 High
508 0 High
509 0 High
510 0 Medium-high
511 0 Medium-high
512 0 High
