piRNA Div_Group
485 1.70529058544625 Medium-high
486 1.70529058544625 High
487 1.70529058544625 Medium-low
488 1.70529058544625 High
490 1.6802549830561 High
491 1.6802549830561 Medium-high
492 1.66717431570595 Medium-low
493 1.66717431570595 Medium-low
494 1.66717431570595 High
495 1.66717431570595 Medium-high
496 1.66717431570595 High
497 1.65368739954849 Medium-low
498 1.65368739954849 Medium-high
499 1.65368739954849 High
500 1.65368739954849 Medium-high
501 1.65368739954849 Medium-high
503 1.63976818964601 High
504 1.63976818964601 High
505 1.62538805323536 Medium-high
506 1.62538805323536 High
507 1.62538805323536 High
508 1.62538805323536 Medium-high
509 1.62538805323536 High
510 1.61051541511452 Medium-high
511 1.61051541511452 Low
512 1.61051541511452 Medium-low
513 1.5951153401263 Medium-low
514 1.5951153401263 Medium-low
515 1.5951153401263 Medium-low
516 1.5951153401263 Medium-high
517 1.5951153401263 High
518 1.5951153401263 Medium-high
519 1.5951153401263 Medium-low
520 1.57914903885584 Low
521 1.57914903885584 Medium-low
522 1.57914903885584 Medium-low
523 1.57914903885584 High
524 1.57914903885584 Medium-high
525 1.57914903885584 Medium-high
526 1.57914903885584 High
527 1.57914903885584 Low
528 1.57914903885584 High
529 1.56257327894598 Medium-low
530 1.56257327894598 Medium-high
531 1.56257327894598 Medium-high
532 1.56257327894598 High
533 1.56257327894598 High
534 1.54533967954373 Medium-high
535 1.54533967954373 Medium-high
536 1.54533967954373 High
537 1.52739385988048 Medium-high
538 1.52739385988048 Medium-high
539 1.52739385988048 Medium-high
540 1.52739385988048 High
541 1.52739385988048 Medium-low
542 1.5086744042318 Medium-high
543 1.5086744042318 Medium-low
544 1.5086744042318 High
545 1.48911159358599 Medium-low
546 1.48911159358599 Medium-high
547 1.48911159358599 High
548 1.48911159358599 High
549 1.48911159358599 Medium-high
550 1.48911159358599 High
551 1.48911159358599 Medium-low
552 1.48911159358599 Medium-high
553 1.48911159358599 Medium-high
554 1.48911159358599 Low
555 1.48911159358599 Medium-high
556 1.46862583793163 Medium-low
557 1.46862583793163 High
558 1.44712572014419 Medium-high
559 1.44712572014419 Medium-high
560 1.44712572014419 Medium-low
561 1.44712572014419 High
562 1.44712572014419 Medium-high
564 1.42450552995275 Medium-low
565 1.42450552995275 High
566 1.42450552995275 Medium-low
567 1.42450552995275 High
568 1.42450552995275 Medium-high
569 1.42450552995275 Medium-high
570 1.42450552995275 Medium-high
572 1.40064211965957 Medium-low
573 1.40064211965957 Medium-high
574 1.40064211965957 Medium-high
575 1.37539084466541 Medium-low
576 1.37539084466541 Medium-high
577 1.37539084466541 High
578 1.37539084466541 Medium-high
579 1.37539084466541 High
580 1.37539084466541 High
581 1.37539084466541 Medium-high
582 1.37539084466541 Low
583 1.34858024927573 Medium-high
584 1.34858024927573 High
585 1.34858024927573 High
586 1.32000500156925 Medium-high
587 1.32000500156925 Medium-high
588 1.32000500156925 Low
589 1.32000500156925 Medium-high
590 1.32000500156925 Medium-low
591 1.32000500156925 Medium-low
592 1.32000500156925 High
593 1.32000500156925 High
594 1.32000500156925 High
595 1.32000500156925 Medium-low
596 1.32000500156925 Medium-high
597 1.32000500156925 High
598 1.32000500156925 Medium-high
599 1.32000500156925 Low
600 1.32000500156925 Medium-low
601 1.28941633590069 Medium-high
602 1.28941633590069 Medium-high
604 1.28941633590069 High
605 1.28941633590069 High
606 1.28941633590069 High
607 1.28941633590069 Low
608 1.25650886732815 Medium-low
609 1.25650886732815 Medium-high
610 1.25650886732815 Medium-high
611 1.25650886732815 Medium-low
612 1.25650886732815 High
613 1.25650886732815 Medium-high
614 1.25650886732815 High
615 1.25650886732815 High
616 1.25650886732815 Medium-high
617 1.25650886732815 High
618 1.25650886732815 Medium-high
619 1.25650886732815 High
620 1.22090198850222 Low
621 1.22090198850222 Low
622 1.22090198850222 Low
623 1.22090198850222 High
624 1.22090198850222 High
625 1.22090198850222 High
626 1.22090198850222 High
627 1.18211293687304 Medium-high
630 1.18211293687304 Medium-high
631 1.18211293687304 Medium-high
632 1.18211293687304 Low
633 1.18211293687304 Medium-high
634 1.18211293687304 Medium-high
635 1.18211293687304 High
636 1.18211293687304 High
637 1.18211293687304 Medium-high
638 1.18211293687304 Medium-high
639 1.18211293687304 High
