piRNA Div_Group
838 1.08214804053865 Medium-low
839 1.08214804053865 Medium-low
840 1.08214804053865 Medium-low
842 1.08214804053865 Medium-low
843 1.08214804053865 Low
844 1.08214804053865 Medium-low
846 1.04761495813473 Medium-low
848 1.04761495813473 Low
849 1.04761495813473 Medium-low
850 1.04761495813473 Medium-low
851 1.01009690618364 Medium-low
853 1.01009690618364 Low
854 1.01009690618364 Medium-low
855 1.01009690618364 Low
856 1.01009690618364 Medium-high
857 1.01009690618364 Medium-low
860 0.969028609499008 Medium-low
861 0.969028609499008 High
862 0.969028609499008 Medium-low
863 0.969028609499008 Medium-high
864 0.969028609499008 Medium-high
866 0.969028609499008 High
867 0.969028609499008 Medium-high
868 0.969028609499008 Medium-low
870 0.969028609499008 Medium-high
872 0.923667264977158 Medium-low
873 0.923667264977158 Medium-high
874 0.923667264977158 Medium-low
875 0.923667264977158 Medium-low
878 0.923667264977158 Medium-low
879 0.923667264977158 Medium-low
880 0.923667264977158 Medium-low
881 0.923667264977158 Medium-low
883 0.923667264977158 Low
886 0.873009417472035 Medium-high
889 0.873009417472035 Medium-low
890 0.873009417472035 Medium-high
891 0.873009417472035 High
892 0.873009417472035 Medium-low
893 0.873009417472035 Medium-low
894 0.873009417472035 Medium-high
895 0.873009417472035 Low
900 0.873009417472035 Medium-low
901 0.873009417472035 Medium-high
902 0.815652654328611 Medium-low
904 0.815652654328611 Low
905 0.815652654328611 Medium-high
907 0.815652654328611 Medium-high
909 0.815652654328611 Medium-low
910 0.815652654328611 Low
911 0.815652654328611 Medium-high
913 0.815652654328611 Medium-low
914 0.815652654328611 Low
915 0.815652654328611 Medium-low
916 0.815652654328611 Medium-low
917 0.815652654328611 Medium-low
918 0.815652654328611 Medium-low
919 0.815652654328611 Medium-low
920 0.749551333947927 Low
922 0.749551333947927 Medium-low
923 0.749551333947927 Low
924 0.749551333947927 Medium-low
925 0.749551333947927 Medium-low
926 0.749551333947927 Medium-high
927 0.749551333947927 Medium-high
928 0.749551333947927 Low
929 0.749551333947927 Medium-high
930 0.749551333947927 Medium-low
932 0.671550986488244 Medium-low
934 0.671550986488244 High
936 0.671550986488244 Medium-low
937 0.671550986488244 Medium-low
938 0.671550986488244 Medium-low
939 0.671550986488244 Low
940 0.671550986488244 Low
941 0.671550986488244 Medium-low
945 0.671550986488244 Medium-low
946 0.671550986488244 Medium-low
951 0.671550986488244 Medium-high
952 0.671550986488244 Medium-high
953 0.576406322469882 Medium-low
954 0.576406322469882 Low
955 0.576406322469882 Medium-low
956 0.576406322469882 High
958 0.576406322469882 Medium-low
960 0.576406322469882 Medium-low
961 0.576406322469882 Medium-high
965 0.576406322469882 Medium-low
966 0.576406322469882 Low
967 0.576406322469882 Medium-low
968 0.576406322469882 Low
969 0.576406322469882 Low
970 0.576406322469882 Medium-low
971 0.576406322469882 High
974 0.576406322469882 Medium-high
975 0.576406322469882 Medium-low
976 0.576406322469882 Medium-high
977 0.576406322469882 Medium-low
978 0.576406322469882 Low
980 0.576406322469882 Medium-high
981 0.576406322469882 High
982 0.454393980742415 Medium-high
983 0.454393980742415 Medium-low
984 0.454393980742415 Low
985 0.454393980742415 Medium-high
988 0.454393980742415 Medium-low
989 0.454393980742415 Medium-low
990 0.454393980742415 Medium-high
992 0.454393980742415 Medium-high
994 0.454393980742415 Medium-high
995 0.454393980742415 Medium-low
996 0.454393980742415 Medium-low
997 0.454393980742415 Low
998 0.454393980742415 Medium-low
999 0.454393980742415 Medium-high
1005 0.454393980742415 Medium-low
1006 0.454393980742415 Medium-high
1008 0.454393980742415 Medium-low
1009 0.454393980742415 Medium-high
1011 0.454393980742415 Medium-low
1013 0.454393980742415 Medium-high
1014 0.454393980742415 Medium-low
1015 0.454393980742415 Medium-high
1016 0.454393980742415 Medium-low
1017 0.284097011085367 Medium-low
1018 0.284097011085367 Low
1019 0.284097011085367 Medium-low
1020 0.284097011085367 Medium-high
1021 0.284097011085367 Low
1022 0.284097011085367 Medium-high
1023 0.284097011085367 Low
1024 0.284097011085367 Medium-low
1025 0.284097011085367 Medium-low
1026 0.284097011085367 Medium-low
1027 0.284097011085367 Medium-low
1028 0.284097011085367 Low
1029 0.284097011085367 High
1031 0.284097011085367 Low
1032 0.284097011085367 Medium-low
1033 0.284097011085367 Medium-high
1034 0.284097011085367 Medium-low
1035 0.284097011085367 Medium-low
1036 0.284097011085367 Medium-low
1037 0.284097011085367 Medium-high
1038 0.284097011085367 Medium-low
1040 0.284097011085367 Medium-low
1041 0.284097011085367 Medium-high
